id_formation,titre,description,objectif_pédagogique,public_cible,prérequis,thématique,sous-thématique,niveau,durée,format,langue,certification,plateforme_source,prix,date_mise_a_jour,mots_clés,note_utilisateurs,nombre_avis,taux_de_succès
3d7fb783-7a68-411d-b53b-7308e9f15565,Formation en Content Marketing pour Intermédiaires,"Apprenez Content Marketing à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Content Marketing et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en marketing digital est recommandé.,Marketing Digital,Content Marketing,Avancé,33,PDF,FR,Non,Coursera,274,2025-01-13,"React, Cloud, UX, Deep Learning, Linux, Python, Agile",4.8,2479,75
541a722f-41df-4d73-bfaa-e1cc5f10f152,Formation en Photoshop pour Intermédiaires,"Apprenez Photoshop à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Photoshop et les appliquer dans des projets concrets.",Débutants,Avoir des connaissances de base en design & création est recommandé.,Design & Création,Photoshop,Avancé,31,PDF,FR,Non - Certificat de Photoshop,OpenClassrooms,124,2023-12-27,"HTML, SQL, UI, SEO, Python",4.2,2099,68
f9564199-dcde-4192-807e-fbb818afcb02,Formation en Spark pour Experts,"Apprenez Spark à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Spark et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en data science est recommandé.,Data Science,Spark,Avancé,39,Quiz,EN,Non,Coursera,493,2024-04-06,"Scrum, HTML, Big Data, Machine Learning",4.7,1256,69
00c4ce19-e9a3-4661-b7a6-b7b96dcade5f,Formation en Big Data pour Intermédiaires,"Apprenez Big Data à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Big Data et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en data science est recommandé.,Data Science,Big Data,Avancé,15,PDF,FR,Non - Certificat de Big Data,LinkedIn Learning,61,2024-06-27,"Sécurité, Docker, Git, CSS",3.7,1919,95
914f4002-6d63-40cb-9150-0efd7a2ef495,Formation en Sécurité Réseaux pour Experts,"Apprenez Sécurité Réseaux à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Sécurité Réseaux et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en cybersécurité est recommandé.,Cybersécurité,Sécurité Réseaux,Intermédiaire,8,Vidéo,FR,Oui,Udemy,0,2024-02-28,"Sécurité, SEO, Machine Learning, UX",4.0,715,42
f471928d-c318-47ba-8f56-45fe5bd64d64,Formation en Google Ads pour Débutants,"Apprenez Google Ads à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Google Ads et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en marketing digital est recommandé.,Marketing Digital,Google Ads,Avancé,48,PDF,FR,Non - Certificat de Google Ads,Udemy,177,2024-03-29,"Linux, Scrum, Big Data, UX, HTML, Sécurité",4.8,2170,48
9add3979-501a-4c0c-89fe-933f37da2554,Formation en Lean Management pour Intermédiaires,"Apprenez Lean Management à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Lean Management et les appliquer dans des projets concrets.",Débutants,Avoir des connaissances de base en gestion de projet est recommandé.,Gestion de Projet,Lean Management,Intermédiaire,45,Projet,FR,Oui - Certificat de Lean Management,FutureLearn,380,2024-03-06,"Linux, Figma, Sécurité, HTML, UX",3.6,1152,60
87e381b0-8fb9-48f4-9de0-21f4aa95df04,Formation en Big Data pour Intermédiaires,"Apprenez Big Data à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Big Data et les appliquer dans des projets concrets.",Débutants,Avoir des connaissances de base en data science est recommandé.,Data Science,Big Data,Avancé,25,Podcast,EN,Non - Certificat de Big Data,LinkedIn Learning,446,2023-11-03,"UI, Big Data, Agile, Publicité, UX, CSS",4.2,2599,80
a8e5cb75-aa07-4ed6-ae59-d5ce24bacb85,Formation en Pentesting pour Intermédiaires,"Apprenez Pentesting à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Pentesting et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en cybersécurité est recommandé.,Cybersécurité,Pentesting,Avancé,41,Projet,FR,Oui,OpenClassrooms,148,2024-12-13,"Projet, CSS, Publicité, Figma",4.0,2458,51
45721ba4-b46f-48be-bbe3-6e0b0bd829bb,Formation en Gestion de Trésorerie pour Experts,"Apprenez Gestion de Trésorerie à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Gestion de Trésorerie et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en finance & comptabilité est recommandé.,Finance & Comptabilité,Gestion de Trésorerie,Avancé,72,PDF,FR,Oui,OpenClassrooms,427,2023-06-25,"SEO, Publicité, Projet, Figma, Gestion de Trésorerie, CSS, Deep Learning",3.1,1019,95
06451f87-60d0-4be2-9a1e-aeeab65ba922,Formation en SQL pour Débutants,"Apprenez SQL à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de SQL et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en data science est recommandé.,Data Science,SQL,Avancé,29,Quiz,EN,Non - Certificat de SQL,LinkedIn Learning,427,2024-03-23,"SQL, Projet, Figma, Machine Learning",3.6,2370,56
60bb6afc-6e64-4676-9641-700d327d9d98,Formation en Photoshop pour Débutants,"Apprenez Photoshop à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Photoshop et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en design & création est recommandé.,Design & Création,Photoshop,Avancé,78,Quiz,FR,Oui - Certificat de Photoshop,Udemy,71,2024-04-09,"Django, Deep Learning, UI, Photoshop",3.0,1720,47
0960d461-fcaa-43a9-a447-ae0cd696f030,Formation en Recrutement pour Experts,"Apprenez Recrutement à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Recrutement et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en ressources humaines est recommandé.,Ressources Humaines,Recrutement,Avancé,69,Quiz,FR,Non,OpenClassrooms,412,2025-04-15,"Python, Recrutement, UI, Publicité, Git",4.6,2657,94
776b0451-21aa-4b38-b1d4-bcb2e197efb8,Formation en SEO pour Experts,"Apprenez SEO à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de SEO et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en marketing digital est recommandé.,Marketing Digital,SEO,Avancé,38,Projet,FR,Oui,Coursera,359,2023-09-25,"Docker, Machine Learning, SQL, HTML, Linux, Deep Learning",3.2,2713,44
808a2642-1968-4380-88c0-cb90db096df1,Formation en Espagnol des Affaires pour Intermédiaires,"Apprenez Espagnol des Affaires à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Espagnol des Affaires et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en langues est recommandé.,Langues,Espagnol des Affaires,Facile,10,Quiz,FR,Non - Certificat de Espagnol des Affaires,edX,93,2025-03-03,"Agile, Sécurité, SQL, Publicité, UI, CSS, Kubernetes, Espagnol des Affaires",3.9,1203,86
df950ade-338d-461d-a119-30f214551450,Formation en Contrôle de Gestion pour Débutants,"Apprenez Contrôle de Gestion à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Contrôle de Gestion et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en finance & comptabilité est recommandé.,Finance & Comptabilité,Contrôle de Gestion,Intermédiaire,78,PDF,EN,Non - Certificat de Contrôle de Gestion,OpenClassrooms,0,2025-03-29,"CSS, Linux, Cryptographie, Django, React, Git, HTML",4.6,1111,78
8b492b5d-c2d6-49d2-8b28-5e1ab03f8955,Formation en Lean Management pour Experts,"Apprenez Lean Management à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Lean Management et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en gestion de projet est recommandé.,Gestion de Projet,Lean Management,Facile,41,Vidéo,EN,Oui - Certificat de Lean Management,Fun-MOOC,0,2023-09-04,"HTML, Machine Learning, CSS, Cryptographie",3.3,1699,65
bc4411a5-d8ab-47bf-84ed-766bb9cb395d,Formation en Français Langue Étrangère pour Experts,"Apprenez Français Langue Étrangère à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Français Langue Étrangère et les appliquer dans des projets concrets.",Débutants,Avoir des connaissances de base en langues est recommandé.,Langues,Français Langue Étrangère,Facile,47,Projet,FR,Non,Udemy,0,2024-04-21,"Machine Learning, Publicité, Django, UX, SQL",3.4,1605,67
6e7b7bb4-3343-4a8a-8988-4d4ea8d828ac,Formation en Illustrator pour Intermédiaires,"Apprenez Illustrator à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Illustrator et les appliquer dans des projets concrets.",Débutants,Avoir des connaissances de base en design & création est recommandé.,Design & Création,Illustrator,Facile,18,Quiz,EN,Non - Certificat de Illustrator,edX,433,2024-11-18,"Agile, Figma, Publicité, Docker",3.1,894,57
638e848c-ed4d-47c3-b20f-0f2252c39918,Formation en Google Cloud pour Débutants,"Apprenez Google Cloud à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Google Cloud et les appliquer dans des projets concrets.",Débutants,Avoir des connaissances de base en cloud computing est recommandé.,Cloud Computing,Google Cloud,Intermédiaire,7,Vidéo,EN,Non,LinkedIn Learning,317,2023-12-25,"Publicité, CSS, Git, Deep Learning, HTML, SEO, Agile",4.2,903,61
f22c013f-d127-4155-a8f2-604f2ce7e78a,Formation en Sécurité Réseaux pour Débutants,"Apprenez Sécurité Réseaux à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Sécurité Réseaux et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en cybersécurité est recommandé.,Cybersécurité,Sécurité Réseaux,Intermédiaire,37,Projet,EN,Oui,edX,406,2024-03-27,"UX, React, Scrum, HTML, SEO, Figma",3.6,1976,65
57ce94e7-369c-4e5d-9f1e-2a3169b33983,Formation en Machine Learning pour Débutants,"Apprenez Machine Learning à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Machine Learning et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en intelligence artificielle est recommandé.,Intelligence Artificielle,Machine Learning,Intermédiaire,25,Podcast,EN,Oui,edX,61,2024-07-30,"Git, Kubernetes, SEO, Cloud, Python, Machine Learning, UI",4.0,2186,86
1c250068-61e7-49f3-a9e3-9ca0940bc1e6,Formation en Django pour Experts,"Apprenez Django à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Django et les appliquer dans des projets concrets.",Débutants,Avoir des connaissances de base en développement web est recommandé.,Développement Web,Django,Avancé,76,Projet,EN,Non,FutureLearn,461,2024-09-14,"Git, Deep Learning, SQL, Django, Machine Learning, UI",4.2,728,55
